o_free_time,o_num_assignments,a_rest,a_grading,a_pd,r,op_free_time,op_num_assignments,ap_rest,ap_grading,ap_pd,day
6,1438,0.0,0.1,0.9,-28.1386,0,1445,0.0,0.8,0.2,226
0,1445,0.0,0.8,0.2,-28.134800000000002,0,1453,0.5,0.0,0.5,227
0,1453,0.5,0.0,0.5,-27.354499999999998,3,1459,0.2,0.3,0.5,228
3,1459,0.2,0.3,0.5,-28.668499999999998,0,1474,0.3,0.1,0.6,229
0,1474,0.3,0.1,0.6,-27.8309,3,1480,0.2,0.2,0.6,230
3,1480,0.2,0.2,0.6,-28.0014,5,1487,0.3,0.1,0.6,231
5,1487,0.3,0.1,0.6,-29.0714,0,1489,0.1,-0.0,0.9,232
0,1489,0.1,-0.0,0.9,-29.2791,0,1496,0.1,0.6,0.3,233
0,1496,0.1,0.6,0.3,-28.4577,2,1506,0.5,0.2,0.3,234
2,1506,0.5,0.2,0.3,-28.669700000000002,5,1518,0.2,0.7,0.1,235
5,1518,0.2,0.7,0.1,-28.831400000000002,7,1528,0.4,0.4,0.2,236
7,1528,0.4,0.4,0.2,-28.8188,1,1529,0.3,0.3,0.4,237
1,1529,0.3,0.3,0.4,-28.776600000000002,3,1526,0.2,0.7,0.1,238
3,1526,0.2,0.7,0.1,-28.7894,1,1531,0.5,0.0,0.5,239
1,1531,0.5,0.0,0.5,-29.9545,0,1536,0.2,0.4,0.4,240
0,1536,0.2,0.4,0.4,-29.1646,6,1546,0.1,0.1,0.8,241
6,1546,0.1,0.1,0.8,-30.4602,0,1558,0.1,0.4,0.5,242
0,1558,0.1,0.4,0.5,-29.5695,1,1564,0.7,0.1,0.2,243
1,1564,0.7,0.1,0.2,-29.828300000000002,1,1578,0.4,0.3,0.3,244
1,1578,0.4,0.3,0.3,-30.1317,3,1591,0.2,0.1,0.7,245
3,1591,0.2,0.1,0.7,-31.4018,0,1602,0.1,0.2,0.7,246
0,1602,0.1,0.2,0.7,-30.5033,2,1605,0.2,0.4,0.4,247
2,1605,0.2,0.4,0.4,-31.7186,0,1616,0.1,0.6,0.3,248
0,1616,0.1,0.6,0.3,-30.8217,3,1623,0.5,0.1,0.4,249
3,1623,0.5,0.1,0.4,-31.0576,2,1636,0.3,0.7,-0.0,250
2,1636,0.3,0.7,-0.0,-31.172500000000003,4,1643,0.6,0.1,0.3,251
4,1643,0.6,0.1,0.3,-31.305699999999998,3,1650,0.2,0.6,0.2,252
3,1650,0.2,0.6,0.2,-31.5118,7,1660,0.1,0.5,0.4,253
7,1660,0.1,0.5,0.4,-31.5621,6,1664,0.6,0.1,0.3,254
6,1664,0.6,0.1,0.3,-32.5727,0,1665,0.5,0.2,0.3,255
0,1665,0.5,0.2,0.3,-31.8097,2,1675,0.5,0.3,0.2,256
2,1675,0.5,0.3,0.2,-31.941300000000002,4,1681,0.2,0.6,0.2,257
4,1681,0.2,0.6,0.2,-32.0838,2,1689,0.5,0.5,-0.0,258
2,1689,0.5,0.5,-0.0,-32.015,7,1689,0.1,0.6,0.3,259
7,1689,0.1,0.6,0.3,-32.1097,4,1695,0.3,0.1,0.6,260
4,1695,0.3,0.1,0.6,-32.112899999999996,7,1693,0.1,0.6,0.3,261
7,1693,0.1,0.6,0.3,-32.241699999999994,2,1702,0.9,0.1,0.0,262
2,1702,0.9,0.1,0.0,-33.128,0,1697,0.1,0.3,0.6,263
0,1697,0.1,0.3,0.6,-32.3499,4,1704,0.0,0.8,0.2,264
4,1704,0.0,0.8,0.2,-32.4068,4,1713,0.5,0.5,-0.0,265
4,1713,0.5,0.5,-0.0,-32.325,3,1712,0.9,0.0,0.1,266
3,1712,0.9,0.0,0.1,-32.429899999999996,2,1714,0.7,0.1,0.2,267
2,1714,0.7,0.1,0.2,-32.642300000000006,5,1722,0.3,0.1,0.6,268
5,1722,0.3,0.1,0.6,-32.940400000000004,3,1733,0.3,0.4,0.3,269
3,1733,0.3,0.4,0.3,-33.109700000000004,1,1742,0.2,0.6,0.2,270
1,1742,0.2,0.6,0.2,-33.155800000000006,7,1747,0.6,0.1,0.3,271
7,1747,0.6,0.1,0.3,-33.354200000000006,5,1756,0.2,0.6,0.2,272
5,1756,0.2,0.6,0.2,-34.4678,0,1763,0.2,0.3,0.5,273
0,1763,0.2,0.3,0.5,-33.5075,2,1764,0.2,0.0,0.8,274
2,1764,0.2,0.0,0.8,-34.769200000000005,0,1774,0.5,0.1,0.4,275
0,1774,0.5,0.1,0.4,-34.019099999999995,4,1786,0.4,0.5,0.1,276
4,1786,0.4,0.5,0.1,-34.2099,2,1796,0.0,1.0,-0.0,277
2,1796,0.0,1.0,-0.0,-34.14,2,1800,0.3,0.3,0.4,278
2,1800,0.3,0.3,0.4,-34.2121,4,1802,0.1,0.3,0.6,279
4,1802,0.1,0.3,0.6,-34.5384,2,1817,0.1,0.5,0.4,280
2,1817,0.1,0.5,0.4,-34.627100000000006,4,1824,0.1,0.7,0.2,281
4,1824,0.1,0.7,0.2,-34.6348,7,1830,0.4,0.4,0.2,282
7,1830,0.4,0.4,0.2,-34.6758,5,1832,0.9,-0.0,0.1,283
5,1832,0.9,-0.0,0.1,-34.7999,1,1835,0.7,0.1,0.2,284
1,1835,0.7,0.1,0.2,-35.987300000000005,0,1842,0.2,0.5,0.3,285
0,1842,0.2,0.5,0.3,-35.1497,6,1851,0.0,0.8,0.2,286
6,1851,0.0,0.8,0.2,-35.2138,7,1861,0.1,0.2,0.7,287
7,1861,0.1,0.2,0.7,-35.0693,4,1848,0.0,0.2,0.8,288
4,1848,0.0,0.2,0.8,-36.1432,0,1850,0.7,0.2,0.1,289
0,1850,0.7,0.2,0.1,-35.237899999999996,2,1857,0.3,0.1,0.6,290
2,1857,0.3,0.1,0.6,-35.486900000000006,6,1865,0.6,0.1,0.3,291
6,1865,0.6,0.1,0.3,-35.6157,4,1871,0.3,0.1,0.6,292
4,1871,0.3,0.1,0.6,-35.8239,5,1878,0.3,0.7,-0.0,293
5,1878,0.3,0.7,-0.0,-35.988,2,1891,0.4,0.5,0.1,294
2,1891,0.4,0.5,0.1,-35.892399999999995,1,1888,0.5,0.1,0.4,295
1,1888,0.5,0.1,0.4,-36.034600000000005,6,1892,0.8,0.1,0.1,296
6,1892,0.8,0.1,0.1,-36.2634,7,1903,0.2,0.2,0.6,297
7,1903,0.2,0.2,0.6,-37.5654,0,1914,0.4,0.2,0.4,298
0,1914,0.4,0.2,0.4,-36.6496,7,1918,0.0,0.5,0.5,299
7,1918,0.0,0.5,0.5,-37.8795,0,1929,0.0,0.2,0.8,300
0,1929,0.0,0.2,0.8,-36.8232,2,1925,0.1,0.6,0.3,301
2,1925,0.1,0.6,0.3,-36.9977,6,1937,0.8,0.1,0.1,302
6,1937,0.8,0.1,0.1,-37.1564,7,1946,0.4,0.0,0.6,303
7,1946,0.4,0.0,0.6,-37.4444,1,1956,0.4,0.0,0.6,304
1,1956,0.4,0.0,0.6,-37.6794,6,1966,0.2,0.3,0.5,305
6,1966,0.2,0.3,0.5,-37.9495,7,1977,0.4,0.2,0.4,306
7,1977,0.4,0.2,0.4,-38.059599999999996,6,1984,0.4,0.6,0.0,307
6,1984,0.4,0.6,0.0,-38.116,5,1988,0.5,-0.0,0.5,308
5,1988,0.5,-0.0,0.5,-37.9495,7,1980,0.3,0.7,0.0,309
7,1980,0.3,0.7,0.0,-38.1265,3,1989,0.2,0.5,0.3,310
3,1989,0.2,0.5,0.3,-38.0697,6,1988,0.7,0.2,0.1,311
6,1988,0.7,0.2,0.1,-38.137899999999995,2,1993,0.6,0.2,0.2,312
2,1993,0.6,0.2,0.2,-38.2318,1,1996,0.7,0.0,0.3,313
1,1996,0.7,0.0,0.3,-39.3997,0,2003,0.0,0.4,0.6,314
0,2003,0.0,0.4,0.6,-39.685399999999994,0,2013,0.3,0.4,0.3,315
0,2013,0.3,0.4,0.3,-38.901700000000005,1,2026,0.6,0.1,0.3,316
1,2026,0.6,0.1,0.3,-40.0297,0,2034,0.1,0.4,0.5,317
0,2034,0.1,0.4,0.5,-39.3355,4,2046,0.8,0.0,0.2,318
4,2046,0.8,0.0,0.2,-39.4698,5,2055,0.1,0.3,0.6,319
5,2055,0.1,0.3,0.6,-39.6994,1,2064,0.4,0.3,0.3,320
1,2064,0.4,0.3,0.3,-39.7097,5,2066,0.3,0.4,0.3,321
5,2066,0.3,0.4,0.3,-39.8557,4,2073,0.2,0.5,0.3,322
4,2073,0.2,0.5,0.3,-39.857200000000006,2,2074,0.3,0.4,0.3,323
2,2074,0.3,0.4,0.3,-39.8667,2,2076,0.2,0.2,0.6,324
2,2076,0.2,0.2,0.6,-40.0894,2,2086,0.6,0.2,0.2,325
2,2086,0.6,0.2,0.2,-40.2338,3,2094,0.0,0.5,0.5,326
3,2094,0.0,0.5,0.5,-40.4445,5,2102,0.8,0.2,-0.0,327
5,2102,0.8,0.2,-0.0,-40.467999999999996,4,2107,0.4,0.1,0.5,328
4,2107,0.4,0.1,0.5,-40.6095,5,2111,0.7,0.1,0.2,329
5,2111,0.7,0.1,0.2,-40.8998,3,2125,0.4,0.3,0.3,330
3,2125,0.4,0.3,0.3,-41.0197,5,2131,0.8,0.0,0.2,331
5,2131,0.8,0.0,0.2,-41.2398,4,2142,0.1,0.1,0.8,332
4,2142,0.1,0.1,0.8,-41.4792,3,2154,0.0,0.0,1.0,333
3,2154,0.0,0.0,1.0,-42.719,0,2166,0.5,0.4,0.1,334
0,2166,0.5,0.4,0.1,-41.8859,3,2175,0.3,0.4,0.3,335
3,2175,0.3,0.4,0.3,-42.1417,7,2188,0.4,0.1,0.5,336
7,2188,0.4,0.1,0.5,-42.2495,6,2193,0.5,0.4,0.1,337
6,2193,0.5,0.4,0.1,-42.3659,2,2199,0.9,-0.0,0.1,338
2,2199,0.9,-0.0,0.1,-43.359899999999996,0,2198,0.8,0.1,0.1,339
0,2198,0.8,0.1,0.1,-42.5599,7,2208,0.1,0.4,0.5,340
7,2208,0.1,0.4,0.5,-42.755500000000005,5,2217,0.3,0.1,0.6,341
5,2217,0.3,0.1,0.6,-42.639399999999995,1,2213,0.5,0.5,-0.0,342
1,2213,0.5,0.5,-0.0,-43.8625,0,2225,0.4,0.2,0.4,343
0,2225,0.4,0.2,0.4,-43.0636,7,2234,0.1,0.2,0.7,344
7,2234,0.1,0.2,0.7,-43.249300000000005,3,2242,0.0,0.7,0.3,345
3,2242,0.0,0.7,0.3,-43.3162,7,2247,0.0,0.5,0.5,346
7,2247,0.0,0.5,0.5,-43.3095,6,2249,0.3,0.7,0.0,347
6,2249,0.3,0.7,0.0,-43.1705,7,2248,0.3,0.3,0.4,348
7,2248,0.3,0.3,0.4,-43.0706,3,2242,0.8,0.2,0.0,349
3,2242,0.8,0.2,0.0,-44.028,0,2241,0.5,0.3,0.2,350
0,2241,0.5,0.3,0.2,-43.2433,6,2250,0.6,0.2,0.2,351
6,2250,0.6,0.2,0.2,-43.4578,7,2260,0.1,0.3,0.6,352
7,2260,0.1,0.3,0.6,-43.715399999999995,3,2270,0.9,0.1,-0.0,353
3,2270,0.9,0.1,-0.0,-43.6205,2,2267,0.3,0.6,0.1,354
2,2267,0.3,0.6,0.1,-43.7139,7,2271,0.7,0.2,0.1,355
7,2271,0.7,0.2,0.1,-43.8519,1,2278,0.0,1.0,-0.0,356
1,2278,0.0,1.0,-0.0,-43.85,7,2284,0.3,0.0,0.7,357
7,2284,0.3,0.0,0.7,-44.1143,1,2293,0.7,0.1,0.2,358
1,2293,0.7,0.1,0.2,-44.2718,1,2301,0.2,0.4,0.4,359
1,2301,0.2,0.4,0.4,-44.5136,4,2311,0.1,0.6,0.3,360
4,2311,0.1,0.6,0.3,-44.581700000000005,4,2317,0.4,0.5,0.1,361
4,2317,0.4,0.5,0.1,-44.5174,4,2317,0.2,0.7,0.1,362
4,2317,0.2,0.7,0.1,-44.4929,3,2320,0.8,0.0,0.2,363
6,0,0.4,0.1,0.5,0.9969136648909104,4,0,0.1,0.5,0.4,0
4,0,0.1,0.5,0.4,1.248849439154766,3,7,0.4,0.3,0.3,1
3,7,0.4,0.3,0.3,0.06446747648410622,0,15,0.1,0.6,0.3,2
0,15,0.1,0.6,0.3,1.244171368933591,5,17,0.3,0.4,0.3,3
5,17,0.3,0.4,0.3,1.0786804910004058,3,28,0.2,0.5,0.3,4
3,28,0.2,0.5,0.3,1.113815609457467,4,31,0.6,0.1,0.3,5
4,31,0.6,0.1,0.3,0.8095597875312687,3,33,0.0,0.6,0.4,6
3,33,0.0,0.6,0.4,1.0514291658485886,2,44,0.1,0.3,0.6,7
2,44,0.1,0.3,0.6,0.8314017456363499,2,55,0.6,0.1,0.3,8
2,55,0.6,0.1,0.3,-0.30286633615957714,0,59,0.8,0.2,-0.0,9
0,59,0.8,0.2,-0.0,0.7076788169427287,4,72,0.0,0.2,0.8,10
4,72,0.0,0.2,0.8,0.5731810261816075,1,77,0.5,0.0,0.5,11
1,77,0.5,0.0,0.5,0.41144213496183396,7,83,0.0,0.7,0.3,12
7,83,0.0,0.7,0.3,0.400572615161742,2,95,0.1,0.1,0.8,13
2,95,0.1,0.1,0.8,0.1367385568034558,5,95,0.1,0.2,0.7,14
5,95,0.1,0.2,0.7,-0.020197181122865504,6,102,0.2,0.4,0.4,15
6,102,0.2,0.4,0.4,-0.09041365309855598,7,108,0.2,0.5,0.3,16
7,108,0.2,0.5,0.3,-0.3160858298936643,3,121,0.0,0.4,0.6,17
3,121,0.0,0.4,0.6,-0.4732267693571037,4,126,0.6,0.3,0.1,18
4,126,0.6,0.3,0.1,-0.6474696954636153,1,135,0.4,0.6,0.0,19
1,135,0.4,0.6,0.0,-0.7848405190543546,4,146,0.9,0.0,0.1,20
4,146,0.9,0.0,0.1,-1.108740224059177,2,154,0.1,0.8,0.1,21
2,154,0.1,0.8,0.1,-1.1876808606614395,3,166,0.1,0.1,0.8,22
3,166,0.1,0.1,0.8,-1.5071396056717357,2,171,0.3,0.3,0.4,23
2,171,0.3,0.3,0.4,-2.675105272862419,0,181,0.5,0.4,0.1,24
0,181,0.5,0.4,0.1,-1.7040785433095236,3,184,0.0,0.9,0.1,25
3,184,0.0,0.9,0.1,-1.8241299553205828,5,198,0.1,0.9,0.0,26
5,198,0.1,0.9,0.0,-1.6897514104424847,4,200,0.3,0.6,0.1,27
4,200,0.3,0.6,0.1,-1.7612839317115827,3,201,0.4,0.1,0.5,28
3,201,0.4,0.1,0.5,-2.0766840146936207,3,205,0.4,0.2,0.4,29
3,205,0.4,0.2,0.4,-2.3551996545366767,1,218,0.7,0.1,0.2,30
1,218,0.7,0.1,0.2,-3.6618938392336533,0,231,0.6,0.1,0.3,31
0,231,0.6,0.1,0.3,-2.8633554461275406,6,238,0.1,0.6,0.3,32
6,238,0.1,0.6,0.3,-2.9476421628607152,2,245,0.5,0.0,0.5,33
2,245,0.5,0.0,0.5,-3.0591428286093296,5,245,0.1,0.4,0.5,34
5,245,0.1,0.4,0.5,-3.2422980040726963,3,254,0.4,0.1,0.5,35
3,254,0.4,0.1,0.5,-3.3271531349595063,4,256,0.2,0.5,0.3,36
4,256,0.2,0.5,0.3,-3.643117474553988,1,273,0.3,0.3,0.4,37
1,273,0.3,0.3,0.4,-3.8231096752572027,2,281,0.7,0.2,0.1,38
2,281,0.7,0.2,0.1,-4.040629832430306,1,292,0.1,0.1,0.8,39
1,292,0.1,0.1,0.8,-4.266039625233914,1,298,0.3,0.3,0.4,40
1,298,0.3,0.3,0.4,-4.4609129217127546,2,308,0.1,0.5,0.4,41
2,308,0.1,0.5,0.4,-4.67558668302342,5,319,0.0,0.9,0.1,42
5,319,0.0,0.9,0.1,-4.76274918373267,7,330,0.6,0.2,0.2,43
7,330,0.6,0.2,0.2,-5.807091565553405,0,331,0.2,0.7,0.1,44
0,331,0.2,0.7,0.1,-5.847933920344035,0,336,0.5,0.4,0.1,45
0,336,0.5,0.4,0.1,-5.025117568039608,6,345,0.1,0.7,0.2,46
6,345,0.1,0.7,0.2,-5.1952134566655,4,357,0.3,0.7,-0.0,47
4,357,0.3,0.7,-0.0,-5.096394873390608,3,358,0.3,0.3,0.4,48
3,358,0.3,0.3,0.4,-5.289486316271033,7,361,0.3,0.3,0.4,49
7,361,0.3,0.3,0.4,-5.4922467159336525,1,370,0.2,0.6,0.2,50
1,370,0.2,0.6,0.2,-5.479298495382262,1,375,0.6,0.1,0.3,51
1,375,0.6,0.1,0.3,-5.792264939288532,6,384,0.1,0.3,0.6,52
6,384,0.1,0.3,0.6,-6.078761224806788,2,396,0.3,0.3,0.4,53
2,396,0.3,0.3,0.4,-7.258245488006594,0,405,0.2,0.1,0.7,54
0,405,0.2,0.1,0.7,-6.512208676693186,1,414,0.6,0.1,0.3,55
1,414,0.6,0.1,0.3,-6.737113546542314,7,425,0.5,0.3,0.2,56
7,425,0.5,0.3,0.2,-6.919335202380358,4,433,0.9,0.1,0.0,57
4,433,0.9,0.1,0.0,-6.960070555009519,6,435,0.5,0.0,0.5,58
6,435,0.5,0.0,0.5,-7.285470003589275,3,447,0.5,0.4,0.1,59
3,447,0.5,0.4,0.1,-7.450647384244449,3,454,0.4,0.1,0.5,60
3,454,0.4,0.1,0.5,-7.511217476737514,6,457,0.5,0.5,0.0,61
6,457,0.5,0.5,0.0,-8.686075301970138,0,466,0.4,0.2,0.4,62
0,466,0.4,0.2,0.4,-7.757012298950437,5,469,0.0,0.5,0.5,63
5,469,0.0,0.5,0.5,-8.110473863460932,3,485,0.1,0.3,0.6,64
3,485,0.1,0.3,0.6,-8.153728718576325,7,488,0.4,0.6,0.0,65
7,488,0.4,0.6,0.0,-8.26888598748431,3,497,0.3,0.3,0.4,66
3,497,0.3,0.3,0.4,-8.315809847039155,6,499,0.1,0.1,0.8,67
6,499,0.1,0.1,0.8,-8.604809993832044,4,511,0.1,0.7,0.2,68
4,511,0.1,0.7,0.2,-9.749071762248843,0,520,0.6,0.0,0.4,69
0,520,0.6,0.0,0.4,-8.925921907403756,2,530,0.3,0.2,0.5,70
2,530,0.3,0.2,0.5,-9.171089780338106,4,539,0.4,0.4,0.2,71
4,539,0.4,0.4,0.2,-9.368075882534725,4,549,0.3,0.2,0.5,72
4,549,0.3,0.2,0.5,-9.591065123709377,6,560,0.1,0.6,0.3,73
6,560,0.1,0.6,0.3,-10.810452472472285,0,571,0.0,0.5,0.5,74
0,571,0.0,0.5,0.5,-9.90126694774756,5,577,0.4,0.4,0.2,75
5,577,0.4,0.4,0.2,-10.048428028270086,3,587,0.5,0.3,0.2,76
3,587,0.5,0.3,0.2,-10.165538730487384,1,593,0.0,0.7,0.3,77
1,593,0.0,0.7,0.3,-10.30824034618251,1,601,0.9,-0.0,0.1,78
1,601,0.9,-0.0,0.1,-10.376645173089436,7,606,0.2,0.3,0.5,79
7,606,0.2,0.3,0.5,-10.66954546915073,2,616,0.0,0.9,0.1,80
2,616,0.0,0.9,0.1,-10.672642047881816,4,621,0.8,0.0,0.2,81
4,621,0.8,0.0,0.2,-11.78939105884969,0,627,0.0,0.3,0.7,82
0,627,0.0,0.3,0.7,-11.10817104039952,3,638,0.2,0.0,0.8,83
3,638,0.2,0.0,0.8,-11.327796091962522,2,648,0.4,0.2,0.4,84
2,648,0.4,0.2,0.4,-11.541028356947832,2,658,0.1,0.8,0.1,85
2,658,0.1,0.8,0.1,-11.671615073378353,7,666,0.1,0.4,0.5,86
7,666,0.1,0.4,0.5,-12.789160922644568,0,673,0.3,0.7,0.0,87
0,673,0.3,0.7,0.0,-11.795196738418124,6,678,0.3,0.2,0.5,88
6,678,0.3,0.2,0.5,-12.095410919783943,7,691,0.1,0.4,0.5,89
7,691,0.1,0.4,0.5,-13.229592620961103,0,697,0.5,0.1,0.4,90
0,697,0.5,0.1,0.4,-13.312082830167117,0,701,0.6,0.3,0.1,91
0,701,0.6,0.3,0.1,-12.500091542387008,1,710,0.1,0.9,0.0,92
1,710,0.1,0.9,0.0,-12.559110028953967,7,717,0.4,0.5,0.1,93
7,717,0.4,0.5,0.1,-12.736429692868237,3,728,0.5,0.3,0.2,94
3,728,0.5,0.3,0.2,-12.942207418962372,7,737,0.1,0.6,0.3,95
7,737,0.1,0.6,0.3,-13.071020677988345,5,746,0.1,0.4,0.5,96
5,746,0.1,0.4,0.5,-13.183072391359003,5,751,0.5,0.1,0.4,97
5,751,0.5,0.1,0.4,-13.340018439621666,1,756,0.2,0.5,0.3,98
1,756,0.2,0.5,0.3,-13.532863185200055,1,766,0.5,0.5,0.0,99
1,766,0.5,0.5,0.0,-14.678431127727361,0,776,0.0,0.7,0.3,100
0,776,0.0,0.7,0.3,-13.780679234186012,6,786,0.8,0.0,0.2,101
6,786,0.8,0.0,0.2,-14.072802162687147,7,795,0.3,0.1,0.6,102
7,795,0.3,0.1,0.6,-14.40229980864002,4,807,0.4,0.6,-0.0,103
4,807,0.4,0.6,-0.0,-14.636903706745017,5,822,0.1,0.4,0.5,104
5,822,0.1,0.4,0.5,-14.83095079299315,1,830,0.1,0.4,0.5,105
1,830,0.1,0.4,0.5,-14.967631992781286,5,837,0.7,0.1,0.2,106
5,837,0.7,0.1,0.2,-15.145991990090396,1,846,0.3,0.2,0.5,107
1,846,0.3,0.2,0.5,-15.434302825555681,7,857,0.7,0.1,0.2,108
7,857,0.7,0.1,0.2,-15.653618433251165,3,868,0.4,0.6,-0.0,109
3,868,0.4,0.6,-0.0,-15.774921466819682,3,874,0.8,0.2,-0.0,110
3,874,0.8,0.2,-0.0,-15.934006883913307,6,883,0.6,0.2,0.2,111
6,883,0.6,0.2,0.2,-17.119954966444308,0,890,0.0,0.0,1.0,112
0,890,0.0,0.0,1.0,-17.400149550870122,0,900,0.2,0.2,0.6,113
0,900,0.2,0.2,0.6,-16.640544055361424,4,912,0.4,0.0,0.6,114
4,912,0.4,0.0,0.6,-16.76053861480781,2,920,0.1,0.6,0.3,115
2,920,0.1,0.6,0.3,-17.01003022865973,4,931,0.4,0.2,0.4,116
4,931,0.4,0.2,0.4,-17.100202926373132,2,937,0.0,0.9,0.1,117
2,937,0.0,0.9,0.1,-17.346722197109404,2,952,0.0,0.7,0.3,118
2,952,0.0,0.7,0.3,-17.365332645138306,3,957,0.3,0.1,0.6,119
3,957,0.3,0.1,0.6,-17.666181488186925,4,970,0.4,0.5,0.1,120
4,970,0.4,0.5,0.1,-18.787270709505055,0,978,0.2,0.8,-0.0,121
0,978,0.2,0.8,-0.0,-18.79193917945688,0,983,0.3,0.7,0.0,122
0,983,0.3,0.7,0.0,-17.88693161482459,5,992,0.3,0.0,0.7,123
5,992,0.3,0.0,0.7,-18.283199803732963,4,1004,0.0,0.1,0.9,124
4,1004,0.0,0.1,0.9,-18.632050765601214,7,1018,0.0,0.1,0.9,125
7,1018,0.0,0.1,0.9,-18.89552972841696,2,1029,0.2,0.6,0.2,126
2,1029,0.2,0.6,0.2,-18.999289216708675,3,1039,0.1,0.0,0.9,127
3,1039,0.1,0.0,0.9,-19.363910193561644,7,1052,0.1,0.9,-0.0,128
7,1052,0.1,0.9,-0.0,-19.358051021691047,5,1061,0.5,0.0,0.5,129
5,1061,0.5,0.0,0.5,-19.5415402394545,7,1064,0.5,0.5,-0.0,130
7,1064,0.5,0.5,-0.0,-19.79858217719112,3,1078,0.3,0.3,0.4,131
3,1078,0.3,0.3,0.4,-19.913049077761386,3,1082,0.1,0.7,0.2,132
3,1082,0.1,0.7,0.2,-20.00350489945648,1,1090,0.1,0.0,0.9,133
1,1090,0.1,0.0,0.9,-20.15940902686323,2,1093,0.4,0.2,0.4,134
2,1093,0.4,0.2,0.4,-20.42000494322872,6,1106,0.8,0.2,0.0,135
6,1106,0.8,0.2,0.0,-20.567224811779656,6,1114,0.1,0.3,0.6,136
6,1114,0.1,0.3,0.6,-20.79122764828788,5,1121,0.4,0.4,0.2,137
5,1121,0.4,0.4,0.2,-20.97718526769804,5,1132,0.7,0.3,0.0,138
5,1132,0.7,0.3,0.0,-21.131045673954628,3,1141,0.3,0.5,0.2,139
3,1141,0.3,0.5,0.2,-21.29041242684296,2,1148,0.7,0.1,0.2,140
2,1148,0.7,0.1,0.2,-21.47438629080313,6,1158,0.8,0.1,0.1,141
6,1158,0.8,0.1,0.1,-22.690847328967603,0,1168,0.1,0.2,0.7,142
0,1168,0.1,0.2,0.7,-21.910244855677924,6,1175,0.2,0.2,0.6,143
6,1175,0.2,0.2,0.6,-22.10034140712115,3,1185,0.4,0.1,0.5,144
3,1185,0.4,0.1,0.5,-22.250436993049938,2,1194,0.2,0.7,0.1,145
2,1194,0.2,0.7,0.1,-22.522003623119435,4,1208,0.3,0.2,0.5,146
4,1208,0.3,0.2,0.5,-22.59365933688824,3,1212,0.1,0.1,0.8,147
3,1212,0.1,0.1,0.8,-22.78012309351936,1,1219,0.0,0.8,0.2,148
1,1219,0.0,0.8,0.2,-22.961015862584166,3,1230,0.2,0.3,0.5,149
3,1230,0.2,0.3,0.5,-23.194459203958324,7,1243,0.1,0.3,0.6,150
7,1243,0.1,0.3,0.6,-23.33432871191874,3,1249,0.0,0.3,0.7,151
3,1249,0.0,0.3,0.7,-23.513700619799554,2,1257,0.2,0.7,0.1,152
2,1257,0.2,0.7,0.1,-23.571775745101558,7,1264,0.1,0.8,0.1,153
7,1264,0.1,0.8,0.1,-23.571132333147418,3,1272,0.3,0.5,0.2,154
3,1272,0.3,0.5,0.2,-23.683662536657977,7,1277,0.2,0.5,0.3,155
7,1277,0.2,0.5,0.3,-23.90078275171155,6,1289,0.0,0.3,0.7,156
6,1289,0.0,0.3,0.7,-24.07598641752422,4,1295,0.1,0.2,0.7,157
4,1295,0.1,0.2,0.7,-24.286377214122997,2,1303,0.0,0.2,0.8,158
2,1303,0.0,0.2,0.8,-24.55776632042595,3,1315,0.6,0.3,0.1,159
3,1315,0.6,0.3,0.1,-24.69048296196059,7,1323,0.4,0.2,0.4,160
7,1323,0.4,0.2,0.4,-24.82024387262211,7,1327,0.0,0.7,0.3,161
7,1327,0.0,0.7,0.3,-24.866854824405834,6,1332,0.2,0.2,0.6,162
6,1332,0.2,0.2,0.6,-24.99304188191223,1,1336,0.5,0.2,0.3,163
1,1336,0.5,0.2,0.3,-25.092496902913034,2,1341,0.6,0.2,0.2,164
2,1341,0.6,0.2,0.2,-25.33029295171284,1,1352,0.1,0.6,0.3,165
1,1352,0.1,0.6,0.3,-25.58062809671144,4,1364,0.6,0.4,0.0,166
4,1364,0.6,0.4,0.0,-25.742916610682137,2,1375,0.5,0.4,0.1,167
2,1375,0.5,0.4,0.1,-25.906404864617407,3,1383,0.2,0.5,0.3,168
3,1383,0.2,0.5,0.3,-26.047997613068386,5,1390,0.3,0.3,0.4,169
5,1390,0.3,0.3,0.4,-26.196313141794796,2,1397,0.4,0.4,0.2,170
2,1397,0.4,0.4,0.2,-26.3998817132832,1,1408,0.1,0.2,0.7,171
1,1408,0.1,0.2,0.7,-27.66202916663376,0,1418,0.4,0.4,0.2,172
0,1418,0.4,0.4,0.2,-26.967515096966572,4,1435,0.0,0.8,0.2,173
4,1435,0.0,0.8,0.2,-27.068340918752806,5,1447,0.1,0.5,0.4,174
5,1447,0.1,0.5,0.4,-27.201314176509218,6,1453,0.7,0.1,0.2,175
6,1453,0.7,0.1,0.2,-27.39666885486336,6,1460,0.3,0.5,0.2,176
6,1460,0.3,0.5,0.2,-27.538518378628225,3,1467,0.3,0.1,0.6,177
3,1467,0.3,0.1,0.6,-28.682049019999553,0,1471,0.0,0.2,0.8,178
0,1471,0.0,0.2,0.8,-28.08035382712027,4,1488,0.2,0.3,0.5,179
4,1488,0.2,0.3,0.5,-28.253920489346516,4,1497,0.1,0.2,0.7,180
4,1497,0.1,0.2,0.7,-28.50837835999627,1,1508,0.3,0.6,0.1,181
